idx,rsmi,psmi,ea,dh
3681,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1](=[C:2]1[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])[H:9].[C:5](=[O:6])([H:8])[H:14],80.70571800998209,38.230479840286705
3682,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([O:6][C:5](=[C:2]1[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])[H:14])([H:7])([H:8])[H:9],88.9102330824092,31.6751120258461
3683,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:5]([H:14])[O:6][C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],43.9024469763763,-0.16794845417964402
3684,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C@:2]12[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6]2)([H:7])([H:8])[H:9],63.087488017049,26.177155207155103
3685,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:10])[H:11])[C@@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:7])([H:8])[H:9],85.02420742790551,19.925733375386397
3686,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([C:5](=[O:6])[H:14])([H:10])[H:11])=[C:4]([H:12])[H:13])([H:7])([H:8])[H:9],70.6697396533295,-3.0842725850456696
3687,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C-:1]([O+:6]=[C:5]([C:2]1([H:7])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])[H:14])([H:8])[H:9],103.965615822364,64.0810919039766
3688,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C-:5]#[O+:6].[C:1]([C:2]1=[C:3]([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9].[H:10][H:14],77.0375935616871,52.767063758325605
3689,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([C:5]#[O+:6])[C:3]([H:10])([H:11])[C-:4]1[H:13])([H:7])([H:8])[H:9].[H:12][H:14],107.456866423628,75.0937925454842
3690,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]([C:5]1([H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])=[O:6])([H:7])([H:8])[H:9],87.71472176507342,-1.65181722313921
3691,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[C:2]1([C:5](=[O:6])[H:14])=[C:4]([H:13])[C:3]1([H:10])[H:11],112.63589035017901,42.491340530101105
3692,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C@:2]1([C:4]([C:3][H:10])([H:12])[H:13])[C:5]([H:11])([H:14])[O:6]1)([H:7])([H:8])[H:9],139.157152465116,96.8045167045493
3693,[C:1]([C:2]1([C:5](=[O:6])[H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:5][O:6][H:14])[C:3]([H:10])([H:11])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],79.7835957545554,54.806283726386795
3694,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3][C@:4]1([C:5]([H:11])([H:12])[H:13])[H:6],95.793577653076,60.9292962441778
3695,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:4](=[C:3]=[C:2]([H:9])[H:10])[C:5]([H:11])([H:12])[H:13])([H:6])([H:7])[H:8],76.0989363423235,-3.1028823457892596
3696,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([C:3](=[C:4]=[C:5]([H:12])[H:13])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],88.55284157054881,-0.134350419563835
3697,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[C:4]([C:5]([H:11])([H:12])[H:13])[H:6],82.88551646278191,5.343809514504639
3698,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C:4][C:5]([H:11])([H:12])[H:13])[H:6],88.05240509170669,57.0467751247182
3699,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3]=[C:4]([C:5]([H:11])([H:12])[H:13])[H:9])[H:10])([H:6])([H:7])[H:8],83.3119039395662,-2.23871944617076
3700,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2]([C:4](=[C:3])[C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],56.7334731589552,48.089680824514
3701,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]([C:2](=[C:3]=[C:4]=[C:5]([H:12])[H:13])[H:9])([H:6])([H:7])[H:8].[H:10][H:11],68.3086317916133,28.0524505740195
3702,[C:1]([C:2]([C:3]#[C:4][C:5]([H:11])([H:12])[H:13])([H:9])[H:10])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1=[C:4]=[C:5]([H:12])[H:13].[H:6][H:11],85.76639019039258,39.9093588436387
3703,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]1[N-:3][O:4][C:5]([H:8])([H:10])[C+:6]1[H:11])([H:7])[H:9],128.427474113514,62.134070059215794
3704,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]#[N+:3][O-:4])([H:7])([H:8])[H:9].[C:5](#[C:6][H:11])[H:10],79.4067925515899,68.56706448930511
3705,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]1=[N:3][C@:6]1([C:5](=[O:4])[H:10])[H:11])([H:7])([H:8])[H:9],47.770920942854296,14.660568265859
3706,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([N:3]=[C:2]=[C:6]([C:5](=[O:4])[H:10])[H:11])([H:7])([H:8])[H:9],51.77279837587071,0.7709440259488299
3707,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:3]=[O:4])=[C:6]=[C:5]([H:10])[H:11])([H:7])([H:8])[H:9],75.4350707040996,53.99313670233911
3708,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C:2](=[N-:3])[C:6](=[C+:5][O:4][H:10])[H:11])([H:7])([H:8])[H:9],85.1350689025739,66.2635051587488
3709,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]1[N-:3][O+:4]=[C:5]([H:10])[C:6]1([H:8])[H:11])([H:7])[H:9],95.3106069342461,53.71729978082911
3710,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:6]([C:2]#[N:3])([C:5](=[O:4])[H:10])[H:11])([H:7])([H:8])[H:9],61.6754764602078,-12.1746628408972
3711,[C:1]([c:2]1[n:3][o:4][c:5]([H:10])[c:6]1[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]=[C:5]([H:10])[O:4][N:3]1[H:11])([H:7])([H:8])[H:9],101.044185130442,60.6176286518031
3712,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C-:1]([N:2]([C+:3]([H:10])[H:11])[H:9])([H:6])[H:7].[C:4](#[N:5])[H:8],49.2306180279652,42.034266394499795
3713,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]([N:2]=[C:3]([H:10])[H:11])([H:6])([H:7])[H:8].[C:4]=[N:5][H:9],51.83528878789289,23.2657735495729
3714,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]([N:2]([C:4]1=[N:5][C:3]1([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],81.41020652236179,24.8519683122838
3715,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[N:2]([H:9])[C:3]([H:10])([H:11])[C:4][N:5]1[H:6],66.0405181341778,37.808906896275396
3716,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C-:1]([N+:2]([C:3]([C:4]#[N:5])([H:10])[H:11])([H:8])[H:9])([H:6])[H:7],82.28959199196359,69.3697924467593
3717,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]([N+:2]([C-:3]([C:4]#[N:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],64.3534388959354,41.9635025445556
3718,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]([N:2]([C:3]([N+:5]#[C-:4])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],43.2054835565279,18.006326394901603
3719,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1](=[N:2][H:9])([H:7])[H:8].[C:3](=[C:4]=[N:5][H:6])([H:10])[H:11],50.5312049061286,25.496919414847603
3720,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C+:1]([N:2]([C:3](=[C:4]=[N-:5])[H:11])[H:9])([H:6])[H:7].[H:8][H:10],51.3067474841218,34.6811187111868
3721,[C:1]([N:2]([C:3]([C:4]#[N:5])([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],[C:1]([N:2]([N:5]=[C:4]=[C:3]([H:10])[H:11])[H:9])([H:6])([H:7])[H:8],78.2878545021447,32.4596678041097
3722,[O:1]([C@@:2]1([H:8])[C@:3]([O:4][H:10])([H:9])[C@:5]1([O:6][H:12])[H:11])[H:7],[C:3]([O:4][H:10])[H:9].[O:1](/[C:2](=[C:5](\[O:6][H:12])[H:11])[H:8])[H:7],49.258706192857396,45.6200705360643
3723,[O:1]([C@@:2]1([H:8])[C@:3]([O:4][H:10])([H:9])[C@:5]1([O:6][H:12])[H:11])[H:7],[O:1]([C:2][C@@:3]([O:4][H:10])([C:5]([O:6][H:12])([H:8])[H:11])[H:9])[H:7],50.9614815432193,25.3558080101397
3724,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[C:5]=[N:6][O:4][H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],88.05245414534842,45.5675834790662
3725,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([N+:6]#[C-:5])([H:7])([H:8])[H:9].[C:2](=[C:3]([O:4][H:13])[H:12])([H:10])[H:11],116.45051922996099,29.016990040764497
3726,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([O:4][H:13])=[C:5]=[N:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],83.32375591758121,22.7671098813027
3727,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([N:6]=[C:5]=[C:3]([O:4][H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],75.62760213827721,28.048503766845602
3728,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@:2]([C:3](=[O:4])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9].[H:11][H:13],84.8452826205443,8.89674285673387
3729,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C@@:3]([C:2]([O:4][H:13])([H:10])[H:11])([C:5]#[N:6])[H:12])([H:7])([H:8])[H:9],93.20794506602721,0.037902776582211
3730,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]([O:4][H:13])([N+:6]#[C-:5])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],49.3958759076144,16.3086495677661
3731,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:3]1([H:12])[C:5]([O:4][H:13])=[N:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],71.4609153328021,25.817116216427998
3732,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]=[N:6][H:13],51.744812287078396,15.1147302636479
3733,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C@:3]([O:4][H:13])([H:12])[C:5][N:6]1[H:7],80.1037669136265,38.8481664614849
3734,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C+:3]=[C:5]=[N-:6])([H:10])[H:11])([H:7])([H:8])[H:9].[O:4]([H:12])[H:13],65.7497622217178,65.24190266346929
3735,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[C:3]([O:4][H:13])(=[C:5]=[N:6][H:7])[H:12],53.9885944907564,46.055984813173396
3736,[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5]#[N:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3](=[O:4])[C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9].[H:12][H:13],82.9118780279512,7.41815339974082
3737,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([N+:6]#[C-:5])[H:10])([H:7])([H:8])[H:9],58.965618817030794,19.913441511175698
3738,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9].[O:4]([N+:6]#[C-:5])[H:13],93.73150064918259,77.5246025227627
3739,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2]([C:5]#[N:6])([H:10])[H:11])([H:7])([H:8])[H:9].[C:3]([O:4][H:13])[H:12],65.3247671468398,50.7377978510719
3740,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:5]#[N:6])[H:10])([H:7])[H:8].[C:3](=[O:4])([H:11])[H:12].[H:9][H:13],61.3917263993871,29.516294485820602
3741,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:2]([C:5]#[N:6])([H:10])[C:3]1([H:11])[H:12].[O:4]([H:9])[H:13],87.81722530873051,17.2397450756937
3742,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:5]=[N:6][C:3]([O:4][H:13])([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],61.8201067270501,20.820121544988
3743,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:11])[H:12])[C:5]#[N:6])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13],53.0819673321575,7.88550465186672
3744,[C:1]([C@@:2]([C:3]([O:4][H:13])([H:11])[H:12])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:5]([C:2]([C:3]([O:4][H:13])([H:11])[H:12])([H:9])[H:10])=[N:6]1,106.970766612008,36.933086781163
3745,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][N:5]=[N:6]1)\[H:7],75.2327321139127,9.29335385301613
3746,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[N-:1]([c:2]1[c:3]([H:9])[o+:4][n:5][n:6]1[H:7])[H:8],63.5529806237768,33.287290592097605
3747,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[N:1]([C:2]1=[C:3]([H:9])[N+:5]([O-:4])=[N:6]1)([H:7])[H:8],100.176570658562,50.171074362102395
3748,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[N:1]([C+:2]=[C:3]([O-:4])[H:9])([H:7])[H:8].[N:5]#[N:6],5.73776533297171,-5.92062156455527
3749,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[N:1]([C:2]#[C:3][H:9])([H:7])[H:8].[O:4]=[N+:5]=[N-:6],58.1519303239293,34.381236618745
3750,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][n:6]1)([H:7])[H:8],[C:3](=[O+:4][N-:5])[H:9].[N:1]([C:2]#[N:6])([H:7])[H:8],118.478838881908,115.62192806423
3751,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1](=[C:2]([O:3][H:6])[C:4]#[C:5][H:9])([H:7])[H:8],62.1612176346435,15.597689865489901
3752,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1](=[C:2]=[O:3])([H:7])[H:8].[C:4](#[C:5][H:9])[H:6],66.99529224678079,22.4620736305607
3753,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1]1([H:7])([H:8])[C:2](=[C:4]=[C:5]([H:6])[H:9])[O:3]1,79.35192366231391,30.4403306823034
3754,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1]([C-:2]=[O+:3][C:4]#[C:5][H:9])([H:6])([H:7])[H:8],95.733821598391,77.159777032254
3755,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1]([C:5](=[C:4]=[C:2]=[O:3])[H:9])([H:6])([H:7])[H:8],87.0961231143162,-7.27986192614705
3756,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1]([C:2]#[C:4][C:5](=[O:3])[H:9])([H:6])([H:7])[H:8],70.3496128191031,-0.9684005636516451
3757,[C:1]([C:2](=[O:3])[C:4]#[C:5][H:9])([H:6])([H:7])[H:8],[C:1]([C:2](=[O:3])[C:4](=[C:5])[H:9])([H:6])([H:7])[H:8],41.879544902578296,38.292458479493
3758,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C-:2]#[O+:3].[C-:4]#[O+:5].[C:1]([C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],106.75565142926901,11.6459976241263
3759,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[O+:5]=[C-:4][C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],58.82079786800529,54.966111015459994
3760,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[H:11])([H:7])([H:8])[H:9].[C:4](=[O:5])=[C:6]([H:10])[H:12],70.2307180677533,21.218341147108898
3761,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C+:2]([O:3][H:11])[C:4]([O-:5])=[C:6]([H:10])[H:12])([H:7])([H:8])[H:9],49.0323769819516,47.5143756899887
3762,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[C:6]([C:4](=[O:5])[H:11])([H:10])[H:12])([H:7])([H:8])[H:9],70.268797696986,4.97303180580926
3763,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([O:5][C:4](=[C:2]=[O:3])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],83.4339752638464,36.4496225115696
3764,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[O:5][C:4](=[C:6]([H:10])[H:12])[H:11])([H:7])([H:8])[H:9],70.231898597894,3.9781642339817704
3765,[C:1]([C:2](=[O:3])[C:4](=[O:5])[C:6]([H:10])([H:11])[H:12])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[C:4]([O:5][H:11])=[C:6]([H:10])[H:12])([H:7])([H:8])[H:9],63.86193150932979,13.896429708469
3766,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])=[C:6]([H:16])[C:5]1([H:14])[H:15])([H:7])([H:8])[H:9],113.98304775607599,-28.230844990167398
3767,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:15])[C@:6]1([C:5][H:14])[H:16])([H:7])([H:8])[H:9],64.9164965431905,61.523153629319296
3768,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]([C:5][H:15])([H:13])[C:6]1([H:14])[H:16])([H:7])([H:8])[H:9],63.996387555243,60.877750950964696
3769,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:6]1([C:5]([C:4][H:13])([H:14])[H:15])[H:16])([H:7])([H:8])[H:9],70.9313958051072,69.4664175801495
3770,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:16])[C:5]([H:14])([H:15])[C:6]1)([H:7])([H:8])[H:9],60.714017434966095,36.0596791087471
3771,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C:2][C:3]([C:4]1([H:13])[C:5]([H:14])([H:15])[C:6]1([H:10])[H:16])([H:11])[H:12])([H:7])([H:8])[H:9],74.9769068636007,58.65348795934171
3772,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:6]1([H:16])[C:4][C:5]1([H:14])[H:15])[H:10])([H:7])([H:8])[H:9],69.4304285258784,60.1316909698446
3773,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]([C@@:6]1([H:16])[C@:4]([C:3][H:11])([H:13])[C:5]1([H:14])[H:15])([H:10])[H:12])([H:7])([H:8])[H:9],74.3424035047645,56.8114765358886
3774,[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@@:4]2([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4][C:5]([H:14])([H:15])[C:6]1([H:13])[H:16])([H:7])([H:8])[H:9],59.7021360982333,36.5621334422384
