idx,rsmi,psmi,ea,dh
3589,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([O+:4]=[C-:5][H:12])([H:11])[C:6]1([H:13])[H:14],84.87811964,45.53121227
3590,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]([C:2]([H:9])([H:10])[H:12])([C:6]1([H:14])[C-:3]([H:11])[O+:4]=[C:5]1[H:13])([H:7])[H:8],83.18759204,52.21200969
3591,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]([C@@:6]1([H:14])[C@:3]([C:2]([H:7])([H:9])[H:10])([H:11])[O:4][C:5]1([H:12])[H:13])[H:8],80.44605861,70.83271763
3592,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]([C:2]([H:9])([H:10])[H:11])([C@@:6]1([H:14])[C-:3]=[O+:4][C:5]1([H:12])[H:13])([H:7])[H:8],69.39372717,33.40381535
3593,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C-:3]=[O+:4][C:5]([H:12])([H:13])[C:6]1([H:11])[H:14],72.34992713,18.92329952
3594,[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14],[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]([H:11])=[C:6]1[C:5]([O:4][H:14])([H:12])[H:13],113.2468048,-5.98473069
3595,[C:1]([N:2]([C:3]([H:9])([H:10])[H:11])[C:4](=[O:5])[H:12])([H:6])([H:7])[H:8],[C:1]([O:5]/[C:4](=[N:2]/[C:3]([H:9])([H:10])[H:11])[H:12])([H:6])([H:7])[H:8],76.20364178,19.17985788
3596,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]1([H:7])([H:8])[C:2]2([C:3]1([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16].[O:4]([H:9])[H:12],100.3949829,22.64525258
3597,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:5]([C:6]([C:2][C:3]([O:4][H:12])([H:10])[H:11])([H:15])[H:16])([H:13])[H:14])([H:7])([H:8])[H:9],103.7223221,72.08698313
3598,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1=[C:6]([H:15])[C:5]1([H:13])[H:14])([H:7])([H:8])[H:9].[C:3](=[O:4])([H:10])[H:11].[H:12][H:16],100.8873894,66.97750835
3599,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[C:3]([H:10])[H:11],130.1519397,92.75226752
3600,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:3]([O:4][H:12])([H:10])[H:11])[H:9])([H:7])[H:8].[C:5](=[C:6]([H:15])[H:16])([H:13])[H:14],111.157393,23.06439679
3601,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2]1([C:3](=[O:4])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9].[H:10][H:12],86.88430445,14.23650565
3602,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2][C:6]([C:5]([C:3]([O:4][H:12])([H:10])[H:11])([H:13])[H:14])([H:15])[H:16])([H:7])([H:8])[H:9],101.2822178,67.54330464
3603,[C:1]([C:2]1([C:3]([O:4][H:12])([H:10])[H:11])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9],[C:1]([C:2](=[C:3]([H:10])[H:11])[C:5]([C:6]([O:4][H:12])([H:15])[H:16])([H:13])[H:14])([H:7])([H:8])[H:9],86.33283479,-3.356648298
3604,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1](=[C-:2][C@@:3]1([H:6])[C+:4]([H:8])[N:5]1[H:9])[H:7],138.1197264,83.87759127
3605,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1]1([H:8])[C:2][C@@:3]2([H:6])[C@:4]1([H:7])[N:5]2[H:9],124.6695175,69.72860764
3606,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1]#[C:2][C:3]([N:5]([C:4][H:7])[H:9])([H:6])[H:8],76.77322807,30.8223112
3607,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N-:1]=[C:2]=[C:3]([N:5]([C+:4]([H:7])[H:8])[H:9])[H:6],44.37674635,15.45793033
3608,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1]#[C:2][C-:3]1[C:4]([H:7])([H:8])[N+:5]1([H:6])[H:9],60.5507378,41.77372164
3609,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1](=[C:2]=[C:3]1[C:4]([H:7])([H:8])[N:5]1[H:9])[H:6],104.7951191,35.19339342
3610,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N:1]#[C:2][C@@:3]1([H:6])[C-:4]([H:8])[N+:5]1([H:7])[H:9],67.74881925,53.11033206
3611,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N-:1]=[C:2]=[C+:3][N:5]([C:4]([H:6])([H:7])[H:8])[H:9],73.68304406,17.82702038
3612,[N:1]#[C:2][C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],[N+:1](#[C-:2])[C@@:3]1([H:6])[C:4]([H:7])([H:8])[N:5]1[H:9],59.72055294,19.62469128
3613,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@:2]1([H:10])[C:4]([H:12])([H:13])/[C:5]1=[C:6](/[O:3][H:11])[H:14])([H:7])([H:8])[H:9],76.18435413,1.41974697
3614,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C:2](=[O:3])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[C:6]([H:11])[H:14])([H:12])[H:13],41.56862331,5.352168101
3615,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]1([H:10])[O:3][C:5](=[C:6]([H:11])[H:14])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],72.92056045,-12.65600895
3616,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1](=[C:2]([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])[H:9].[O:3]([H:8])[H:11],68.4324522,13.93444574
3617,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([O:3][H:11])([C:4](=[C:5]=[C:6]([H:12])[H:14])[H:13])[H:10])([H:7])([H:8])[H:9],80.99397927,-1.36811203
3618,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:10].[C:2]([O:3][H:11])[C:4]([C:5]#[C:6][H:14])([H:12])[H:13],87.10127556,60.25224876
3619,[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],[C:1]([C@@:2]([O:3][H:11])(/[C:4](=[C:5](/[C:6][H:14])[H:12])[H:13])[H:10])([H:7])([H:8])[H:9],79.86702341,57.36723342
3620,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](#[C:2][C:4](=[C:3]([H:8])[H:9])[H:10])[H:7].[C:5](=[O:6])([H:11])[H:12],83.84803902,5.244123522
3621,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](=[C:2])([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],59.58065979,45.68142561
3622,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](#[C:2]/[C:3](=[C:4](/[C:5]([O:6][H:8])([H:11])[H:12])[H:10])[H:9])[H:7],57.9784014,-8.939399285
3623,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1]1([H:7])=[C:2]2[C:3]([H:8])([H:9])[C@:4]12[H:10].[C:5](=[O:6])([H:11])[H:12],77.89506797,47.55616008
3624,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](#[C:2][C:3]([C-:4]=[O+:6][C:5]([H:10])([H:11])[H:12])([H:8])[H:9])[H:7],75.41406416,38.73154268
3625,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](#[C:2][C:3]([C:4]([O+:6]=[C-:5][H:12])([H:10])[H:11])([H:8])[H:9])[H:7],77.81987272,47.97636635
3626,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](/[C:2](=[C:3](\[C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:9])[H:8])[H:7],77.68874978,55.19626461
3627,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1](=[C:2]=[C:3]([H:8])[H:9])([C:5]([C:4](=[O:6])[H:10])([H:11])[H:12])[H:7],62.7848284,-23.67407117
3628,[C:1](#[C:2][C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7],[C:1]1([H:7])=[C-:2][C:3]([H:8])([H:9])[C:4]([H:10])=[O+:6][C:5]1([H:11])[H:12],88.94513688,35.2531126
3629,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]([N:2]=[C:3]=[C:6]([C:5]([C:4]([H:8])([H:9])[H:12])([H:10])[H:11])[H:13])[H:7],92.40221972,11.91371744
3630,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1](/[N:2]=[C:3](\[C:4][H:8])[C:6]([C:5]([H:9])([H:10])[H:11])([H:12])[H:13])[H:7],77.44488231,72.77784874
3631,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]([N:2]1[C@@:3]2([C:4]([H:8])([H:9])[H:11])[C@:5]1([H:10])[C:6]2([H:12])[H:13])[H:7],82.90091065,37.21524389
3632,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[H:7][H:10].[O:1]=[N:2][C:3]12[C:4]([H:8])([H:9])[C:5]1([H:11])[C:6]2([H:12])[H:13],109.0208597,59.89419674
3633,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1](/[N:2]=[C:3](\[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8])[H:7],87.09056397,3.082120501
3634,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O-:1][N:2]([C+:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],53.5639617,12.50712783
3635,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]=[N:2][C:3]1([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13],75.69659366,15.23694344
3636,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[H:7][H:9].[O:1]=[N:2][C:3]1=[C:4]([H:8])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13],75.18964318,50.3336692
3637,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]([C:4]([C:5]([C:6]([C:3]#[N:2])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7],87.66410831,-39.84196911
3638,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]([N:2]([C:3]1=[C:4]([H:8])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:9])[H:7],85.09902052,16.21921941
3639,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1]([N:2]1[C:3](=[C:4]([H:8])[H:9])[C:6]([H:12])([H:13])[C:5]1([H:10])[H:11])[H:7],78.34136561,12.85407179
3640,[O:1]([N:2]=[C:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7],[O:1](/[N:2]=[C:3](\[C:4]([C:5][H:11])([H:8])[H:9])[C:6]([H:10])([H:12])[H:13])[H:7],82.45278573,70.8217127
3641,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]([C:3]([C@@:4]1([H:9])[N:5]=[C:6]1[H:11])([H:7])[H:8])[H:10],84.35005565,10.54693561
3642,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O-:1][C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[N+:5]2([H:10])[H:11],64.13618416,51.92846273
3643,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]1[C:3]([H:7])([H:8])[N+:5]2([H:10])[C-:4]([H:9])[C@:6]12[H:11],110.6973154,56.47971655
3644,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[H:7][H:11].[O-:1][C:2]1=[C:3]([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C+:6]12,123.9561141,85.70536784
3645,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[C:3](=[C:4](/[C:6](=[N:5]\[H:10])[H:11])[H:9])([H:7])[H:8].[O+:1]#[C-:2],73.60462261,-10.57277783
3646,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[N:5]2[H:10])[H:11],80.31253093,59.894078
3647,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]([C+:2]1[C:3]([H:7])([H:8])[C-:4]2[N:5]([H:10])[C@@:6]12[H:11])[H:9],96.56139615,58.38976751
3648,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]=[C:6]([N:5]([C:4](=[C:3]([H:7])[H:8])[H:9])[H:10])[H:11],29.33370923,-2.997627283
3649,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][N:5]([H:10])[C:6]1([H:9])[H:11],63.08140024,0.316699108
3650,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C-:4]2[N+:5]([H:9])([H:10])[C@@:6]12[H:11],63.49198362,50.6139966
3651,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]([C:2]1=[C:3]([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11])[H:7],77.847188,28.64786164
3652,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O-:1][C:2]1=[C+:6][N:5]([H:10])[C:4]([H:9])([H:11])[C:3]1([H:7])[H:8],69.34978178,4.100161289
3653,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]=[C:6]([C@@:4]1([H:9])[C:3]([H:7])([H:8])[N:5]1[H:10])[H:11],89.17882078,0.072900737
3654,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O-:1][C:2](=[C+:3][H:8])[C@@:6]1([H:11])[C:4]([H:7])([H:9])[N:5]1[H:10],79.76656517,69.25893626
3655,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:11])[C:4][N:5]1[H:10],67.4594664,27.4588643
3656,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]([C@@:2]12[C:3]([H:7])([H:8])[C@@:4]3([H:9])[N:5]1[C@@:6]23[H:11])[H:10],81.16424752,30.78392144
3657,[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11],[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N+:5]1([H:10])[C-:6]2[H:11],54.90994798,47.9907019
3658,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([H:7])([H:8])([H:9])[H:12].[C:2](=[C:3]([N:4]=[O:5])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11],76.62809253,34.03523241
3659,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C+:3]([N:4]([O-:5])[H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],51.44416554,9.875735613
3660,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C:3]([N:4]([O:5][H:12])[H:15])=[C:6]([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],64.64553629,17.21553233
3661,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([C@:3]([N:4]=[O:5])([C:6]([H:13])([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],79.65369675,17.33570408
3662,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[C:3](=[N:4]\[O:5][H:12])(\[C:6]([H:13])([H:14])[H:15])[H:7],97.7041729,26.05442914
3663,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([N:4]([C:3](=[C:2]([H:10])[H:11])[C:6]([H:13])([H:14])[H:15])[O:5][H:12])([H:7])([H:8])[H:9],98.34547886,19.03684539
3664,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1]([C:2]([H:10])([H:11])[H:15])([H:7])([H:8])[H:9].[C:3](=[N:4][O:5][H:12])=[C:6]([H:13])[H:14],112.9638872,37.72156563
3665,[C:1]([C:2](/[C:3](=[N:4]\[O:5][H:12])[C:6]([H:13])([H:14])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9],[C:1](/[C:2](=[C:3](\[N:4]([O:5][H:12])[H:10])[C:6]([H:13])([H:14])[H:15])[H:11])([H:7])([H:8])[H:9],86.71231883,14.72179846
3666,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([C:5]([C:4]([C:2][O:3][H:9])([H:10])[H:11])([H:12])[H:13])([H:6])([H:7])[H:8],93.75561025,36.03226331
3667,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([C:2]1=[C:4]([H:10])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8].[O:3]([H:9])[H:11],78.59294013,33.02174295
3668,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1](=[C:2]1[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])[H:7].[O:3]([H:8])[H:9],74.02114929,21.30051415
3669,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([C:2][C:4]([C:5]([O:3][H:9])([H:12])[H:13])([H:10])[H:11])([H:6])([H:7])[H:8],104.9103681,61.67000642
3670,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([O:3][H:9])([H:6])([H:7])[H:8].[C:2]1[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13],128.0442951,92.41720501
3671,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([H:6])([H:7])([H:8])[H:9].[C:2]1(=[O:3])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13],90.83122521,17.12772773
3672,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1]([H:6])([H:7])([H:8])[H:12].[C:2]1([O:3][H:9])=[C:5]([H:13])[C:4]1([H:10])[H:11],119.8735963,41.66882281
3673,[C:1]([C:2]1([O:3][H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])([H:6])([H:7])[H:8],[C:1](/[C:2]([O:3][H:9])=[C:5](/[C:4]([H:10])([H:11])[H:13])[H:12])([H:6])([H:7])[H:8],64.26933817,-10.95342704
3674,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][c:6]1[H:10])([H:7])[H:8],[N:1]([C:2]#[C:3][H:9])([H:7])[H:8].[O-:4][N+:5]#[C:6][H:10],96.82361411,71.56479289
3675,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][c:6]1[H:10])([H:7])[H:8],[N-:1]([C:2]1=[C:3]([H:9])[O+:4]=[N:5][C:6]1([H:7])[H:10])[H:8],106.4781798,57.03258734
3676,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][c:6]1[H:10])([H:7])[H:8],[N:1]([C:2]([C:3](=[O:4])[H:9])=[C:6]=[N:5][H:10])([H:7])[H:8],58.17853156,-1.162029226
3677,[N:1]([c:2]1[c:3]([H:9])[o:4][n:5][c:6]1[H:10])([H:7])[H:8],[N:1](=[C:2]1/[C:3]([H:8])([H:9])[O:4][N:5]=[C:6]1[H:10])\[H:7],82.63162817,13.58758219
3678,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[C:1]1([H:7])([H:9])[C:2]([H:8])=[N+:3]=[C-:4][N:5]=[C:6]1[H:10],99.83850376,77.12217623
3679,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[C:1]1([H:7])=[C:2]([H:8])[N:3]([H:9])[C-:4]=[N+:5]=[C:6]1[H:10],88.60536884,49.37298074
3680,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[C:1]1=[C:2]=[N:3][C:4]([H:9])=[N:5][C:6]=1[H:10].[H:7][H:8],119.9303808,96.87150775
3681,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[C:1]1([H:7])=[C:6]=[N:5][C:4]([H:9])=[N:3][C:2]1([H:8])[H:10],119.2162876,68.82207688
3682,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n+:5]([H:10])[c-:6]1,84.6814236,42.24934518
3683,[c:1]1([H:7])[c:2]([H:8])[n:3][c:4]([H:9])[n:5][c:6]1[H:10],[C+:1]1=[C:2]([H:8])[N-:3][C:4]([H:7])([H:9])[N:5]=[C:6]1[H:10],119.7693039,97.55316669
